shapeid,x,y,address
486,-73.7477252371,40.7781846669,366 Grosvenor Street
487,-73.7498971863,40.6032198257,16 Scott A Gadell Place
488,-73.7500370741,40.780214154,343 Knollwood Avenue
489,-73.903669718,40.7075246591,677 Grandview Avenue
490,-73.8300462785,40.5809477332,6 Curtis Court
491,-73.840703969,40.7151049792,83 Greenway North
492,-73.8432566403,40.7171738165,78 Greenway Terrace
493,-73.8477696471,40.7169423603,40 Fleet Street
494,-73.8476774523,40.7165863665,31 Fleet Street
495,-73.7406311002,40.7534617388,63-73 Douglaston Parkway
496,-73.9660171732,40.5796798212,34 Brighton 2nd Place
497,-73.8272607962,40.7934163621,89 Malba Drive
499,-73.8258653333,40.7909130654,15 9th Avenue
500,-73.8633477991,40.679955526,459 Drew Street
501,-73.8398841058,40.7127345847,56 Shorthill Road
502,-73.8565855052,40.8071217876,1015 Cornell Avenue
498,-73.7523027759,40.7724862454,3 Melrose Lane
503,-73.8409014604,40.6950530067,185 88th Avenue
504,-73.841857947,40.7133815788,61 Summer Street
505,-73.7513675857,40.7723652853,24 West Drive
506,-73.8399082393,40.7155874349,36 Beechknoll Road
507,-73.7492030801,40.7758266235,248 Hollywood Avenue
508,-73.7533460606,40.7771719679,18 Beverly Road
509,-73.7511014941,40.7733742467,20 Ridge Road
510,-73.7402411225,40.7534937175,63-67 Douglaston Parkway
511,-73.9750877048,40.6153324616,1229 Dahill Road
512,-73.83670691,40.7119917795,45 Markwood Place
513,-73.7319054578,40.7465506593,241-51 Oak Park Drive
514,-73.740339343,40.5996477348,544 Meehan Avenue
515,-73.8427729553,40.7100097599,264 75th Road
516,-73.8491652341,40.8140069146,307 Torry Avenue
517,-73.8571713061,40.8093590737,1617 Underhill Avenue
518,-73.8362378078,40.7133998041,732 Burns Street
519,-73.7476703491,40.7460037754,68-17 Cloverdale Lane
520,-73.8407228156,40.7169553695,149 Burns Street
521,-73.8420190089,40.7132035531,166 Greenway South
522,-73.8572281872,40.8095575835,1614 Underhill Avenue
523,-73.8570309939,40.8087338049,1623 Underhill Avenue
524,-73.91333495,40.5636371733,714 Liberty Lane
525,-73.9166067623,40.7772488447,157 23rd Avenue
526,-73.7473459899,40.7460925924,68-5 Cloverdale Lane
527,-73.867497643,40.7034985102,47-62 81st Street
528,-73.748337749,40.7459413728,68-35 Cloverdale Lane
529,-73.8768534815,40.7052827807,72-8 73rd Place
530,-73.8427624951,40.7131734679,141 Greenway South
531,-73.8361710927,40.7120870285,52 Markwood Place
532,-73.8913662909,40.5672737489,246 Roxbury Avenue
533,-73.8000602562,40.7826611418,163-57 Willets Point Boulevard
534,-73.7502546325,40.7765788,231 Manor Road
535,-73.758343086,40.5961860897,287 Watjean Court
536,-73.7532176438,40.7774248812,17 Beverly Road
537,-73.8798089924,40.7050550682,2913 Central Avenue
538,-73.8433291372,40.7134350971,119 Greenway South
539,-73.7503884887,40.7773635078,231 Beverly Road
540,-73.7492428354,40.7796320117,359 Richmond Road
541,-73.89961985,40.6955807275,1677 Cypress Avenue
542,-73.7393864098,40.7535655376,63-53 Douglaston Parkway
543,-73.8387073527,40.7139722099,49 76th Road
544,-73.7486375458,40.7780054069,340 Grosvenor Street
545,-73.8570428963,40.8065459256,711 Bronx River Avenue
546,-73.8427816069,40.8398034999,135 Westchester Avenue
547,-73.7483660705,40.7721843252,139 Prospect Avenue
548,-73.7510812119,40.6557593999,231-1 148th Avenue
549,-73.7042010618,40.7336280166,118 263rd Street
550,-73.7495920424,40.7767621199,249 Manor Road
551,-73.8249479862,40.7916891245,3 North Drive
552,-73.8436693742,40.7185482585,57 Burns Street
553,-73.7477368663,40.6001761688,1326 Grandview Terrace
554,-73.8400073899,40.7113810432,250 Greenway South
555,-73.7463836626,40.7772844634,373 Manor Road
556,-73.7512408496,40.7793205617,301 Richmond Road
557,-73.7463777393,40.7762721472,364 Hollywood Avenue
558,-73.9085334131,40.7123171208,61-23 Tonsor Street
559,-73.7478983079,40.777746002,351 Beverly Road
560,-73.8847493614,40.7036071365,2768 Central Avenue
561,-73.8368824909,40.7139781402,704 Burns Street
562,-73.879590238,40.7050973994,2919 Central Avenue
563,-73.9644515082,40.579260032,11 Brighton 3rd Place
564,-73.9645909889,40.5797059512,6 Brighton 3rd Lane
565,-73.8559373862,40.8069371805,714 Cornell Avenue
566,-73.7469065387,40.7769156952,352 Manor Road
567,-73.7500641165,40.7794814279,335 Richmond Road
568,-73.8636287045,40.6798741083,97-42 Drew Street
569,-73.7488316206,40.7729677005,230 Forest Road
570,-73.8442874593,40.7185705134,14 Greenway Terrace
571,-73.8161594975,40.8401940582,3391-3 Country Club Road
572,-73.7485791147,40.7769282331,311 Manor Road
573,-73.8300596447,40.7121374663,108 82nd Avenue
574,-73.8487625063,40.8139639431,312 Torry Avenue
575,-73.8491392577,40.8139078976,305 Torry Avenue
576,-73.8660880337,40.6828845461,323 Eldert Lane
577,-73.7499517827,40.7742899935,212 Park Lane
578,-73.7503474093,40.7812543242,328 Bayview Avenue
579,-74.1257402079,40.6195168573,57 South Greenleaf Avenue
580,-74.1036568038,40.6264742788,20 Birch Avenue
581,-73.8511480926,40.8375371922,1551 Glebe Avenue
582,-74.1121483667,40.6400674331,127 Bement Court
583,-74.1117834558,40.6401081588,115 Bement Court
584,-74.085140506,40.6245649731,622 Van Duzer Street
585,-74.0851658602,40.6240930095,640 Van Duzer Street
586,-74.0741898909,40.6264262215,144 Front Street
587,-74.1272167178,40.5828027304,120 Sloane Avenue
588,-74.1039600687,40.5932115208,2 Romer Road
589,-74.1139716473,40.5958195921,18 Cliffwood Avenue
590,-74.1518942557,40.6152209357,460-2 Caswell Avenue
591,-74.1518116841,40.6152082392,458-2 Caswell Avenue
592,-74.1520207684,40.6149664262,452-1 Caswell Avenue
593,-74.1519246652,40.6149421766,450-1 Caswell Avenue
594,-74.152290922,40.6146788821,403-2 Willow Road East
595,-74.1516315086,40.6148187015,446-1 Caswell Avenue
596,-74.1514333321,40.6149379501,440-1 Caswell Avenue
597,-74.1513288035,40.6150528121,436-1 Caswell Avenue
598,-74.1512821584,40.61511096,434-1 Caswell Avenue
599,-74.151331395,40.6146287688,430-2 Caswell Avenue
600,-74.1511997775,40.6146063671,428-1 Caswell Avenue
601,-74.1515510604,40.6139978721,423-1 Willow Road East
602,-74.151555059,40.6139812909,423-2 Willow Road East
603,-74.1514286036,40.6142962063,413-2 Willow Road East
604,-74.1517918493,40.6135555387,459-2 Willow Road East
605,-74.1516951072,40.6137709288,453-2 Willow Road East
606,-74.1516773761,40.6132722181,477-2 Willow Road East
607,-74.1518274644,40.6129540323,479-1 Willow Road East
608,-74.1515493119,40.6129064857,485-2 Willow Road East
609,-74.1513703346,40.6128567015,489-2 Willow Road East
610,-74.151191637,40.6128423151,491-1 Willow Road East
611,-74.151098251,40.6128337984,493-1 Willow Road East
612,-74.1508239591,40.6128148906,499-1 Willow Road East
613,-74.1510284434,40.6123029396,513-2 Willow Road East
614,-74.1509828783,40.6124830588,509-1 Willow Road East
615,-74.1509644635,40.6125515433,507-1 Willow Road East
616,-74.1511729707,40.6118183158,541-2 Willow Road East
617,-74.151090421,40.6120588006,535-1 Willow Road East
618,-74.1510713334,40.6121256709,533-1 Willow Road East
619,-74.151099928,40.61208841,533-2 Willow Road East
620,-74.1514432502,40.6122069968,527-1 Willow Road East
621,-74.1514935058,40.6122968633,523-1 Willow Road East
622,-74.1516637912,40.6126276987,519-1 Willow Road East
623,-74.1483233,40.5908820062,25 Gina Court
624,-74.1482446408,40.5908473904,27 Gina Court
625,-74.1484138613,40.5905634981,55 Gina Court
626,-74.1479938421,40.5903826523,52 Gina Court
627,-74.1479206236,40.5903504348,54 Gina Court
628,-74.1477710665,40.5902846196,58 Gina Court
629,-74.1476615515,40.5905606038,28 Gina Court
630,-74.1478101369,40.59062599,32 Gina Court
631,-74.1370000282,40.5779986505,281 London Road
632,-74.1625174384,40.5941531296,2187 Draper Place
633,-74.1421380341,40.5634156189,258 Corona Avenue
634,-74.142575898,40.5636146645,274 Corona Avenue
635,-74.1424942271,40.5636810278,278 Corona Avenue
636,-74.1307598099,40.5559151975,175 Thollen Street
637,-74.1650803068,40.6004528699,50 Amsterdam Place
638,-74.1654034291,40.6004828402,55 Amsterdam Place
639,-74.0743515429,40.6018459245,40 Vista Place
640,-74.1466202576,40.5370078439,43 Highland Lane
641,-74.1968057537,40.5369144388,280 Ellsworth Avenue
642,-74.1640111257,40.5423041062,31 Lyndale Lane
643,-74.1729305522,40.5613525047,34 Challenger Drive
644,-74.1731467197,40.5613236737,28 Challenger Drive
645,-74.1795872329,40.5502130944,151 Grantwood Avenue
646,-74.2222013094,40.5355351193,98 Robin Court
647,-74.2223714037,40.536612316,48 Robin Court
648,-74.2222912663,40.5366376944,50 Robin Court
649,-74.154725519,40.5799556116,572 Forest Hill Road
650,-74.0653314343,40.593272691,57 Alex Circle
651,-74.1653556214,40.5382903409,31 Woods Of Arden Road
652,-74.2023120214,40.5552134153,210 Cody Place
653,-74.2024640303,40.5551744692,204 Cody Place
654,-74.2025125471,40.5551620407,202 Cody Place
655,-74.2018652721,40.554025067,70 Cody Place
656,-74.2021826203,40.5539372933,52 Cody Place
657,-74.1385286161,40.5462174789,26 Yacht Club Cove
658,-74.1388883714,40.546538181,34 Yacht Club Cove
659,-74.1507711336,40.5491212365,26 Nelson Avenue
660,-74.1435269125,40.5550352766,268 Timber Ridge Drive
661,-74.1434848178,40.5549859561,272 Timber Ridge Drive
662,-74.1433812982,40.5549329722,278 Timber Ridge Drive
663,-74.1026201204,40.5615825351,129 Cedar Grove Court
664,-74.1019898043,40.5612786456,159 Cedar Grove Court
665,-74.101622237,40.5611120793,177 Cedar Grove Court
666,-74.1015613294,40.5610825272,179 Cedar Grove Court
667,-74.1013786741,40.5609959893,189 Cedar Grove Court
668,-74.1013186779,40.5609668891,191 Cedar Grove Court
669,-74.1185040271,40.5542713731,527 Merkel Place
670,-74.1187400133,40.5541070095,521 Merkel Place
671,-74.1189596978,40.5543760777,519 Merkel Place
672,-74.183404539,40.5627414935,151 Aspen Knolls Way
673,-74.1855938671,40.5640603282,34 Amanda Court
674,-74.1178987091,40.5544264,546 Merkel Place
675,-74.1957322061,40.6012418297,364 Meredith Avenue
676,-74.0683700012,40.6074895836,3 Wadsworth Terrace
677,-74.0871817924,40.5768932055,43 Baden Place
678,-73.8314727691,40.7121805115,120 81st Avenue
679,-73.8420844055,40.7113360226,75-28 Juno Street
680,-73.8437864173,40.714023313,110 Greenway South
681,-73.7535623911,40.774725078,102 Shore Road
682,-73.8438361417,40.7188021669,45 Burns Street
683,-73.7402370535,40.7534940707,63-67 Douglaston Parkway
684,-73.9175604673,40.7107813981,709 Starr Street
685,-73.7502641645,40.7794495455,331 Richmond Road
686,-73.7410604596,40.7542685345,62-73 Douglaston Parkway
687,-73.8355019527,40.7131886772,398 Burns Street
688,-73.8638080006,40.680657401,97-14 Drew Street
689,-73.8570685763,40.8066687104,710 Bronx River Avenue
690,-73.8024817626,40.7714826867,161-25 Bayside Lane
691,-73.9628719324,40.5799143347,14 Brighton 5th Place
692,-73.9589927832,40.5795007423,141 Brighton 10th Street
693,-73.7504028205,40.7763182009,216 Manor Road
694,-73.7484821867,40.7752176859,260 Arleigh Road
695,-73.8412481075,40.7156306265,53 Greenway North
696,-73.840037039,40.7151460576,92 Greenway North
697,-73.7500695469,40.7756829038,218 Hollywood Avenue
698,-73.9129764112,40.5634008878,779 Liberty Lane
699,-73.7514967533,40.7761325001,134 Manor Road
700,-73.8319057212,40.6564230102,100-8 Church Street
701,-73.8403317712,40.7159325083,20 Beechknoll Road
702,-73.802001028,40.7713719642,162-8 Bayside Lane
703,-73.8392433192,40.7112674016,78 Rockrose Place
704,-73.9590776997,40.576252373,150 Oceana Drive West
705,-73.917500264,40.7108359604,711 Starr Street
706,-73.7510520555,40.774075841,130 Park Lane
707,-73.8374708044,40.7123216556,19 Markwood Place
708,-73.9072726227,40.6591141301,214 Thatford Avenue
709,-73.7494606623,40.7753692241,237 Arleigh Road
710,-73.8632742742,40.6796477488,473 Drew Street
711,-73.8481461283,40.8140092065,319 Howe Avenue
712,-73.8425009462,40.6944824489,137 88th Avenue
713,-73.8633968811,40.680169975,449 Drew Street
714,-73.7518325829,40.7796811486,104 Knollwood Avenue
715,-73.8461150248,40.7176985252,54 71st Avenue
716,-73.8395133599,40.7165583625,194 Burns Street
717,-73.8279038168,40.790417582,29 9th Avenue
718,-73.8687795021,40.8213989203,34 Clason Point Lane
719,-73.9166070867,40.7767643686,164 23rd Avenue
720,-73.9201476913,40.7265646767,56-7 48th Street
721,-73.7298302842,40.6638055337,249-14 Hook Creek Boulevard
722,-73.8977000686,40.7297616832,534-53 67th Street
723,-73.8410649912,40.7170173141,24 Ascan Avenue
724,-73.8353260883,40.7130256127,404 Burns Street
725,-73.8265775607,40.7937747658,9 Summit Place
726,-73.8296431279,40.7905525107,35 141st Street
727,-73.7475639844,40.7460329026,68-13 Cloverdale Lane
728,-73.7495999479,40.7802795812,355 Knollwood Avenue
729,-73.8405735986,40.7155971828,68 Greenway North
730,-73.8479691794,40.7166605895,39 Fleet Street
731,-73.7399738201,40.5985736508,549 Jarvis Avenue
732,-73.9637507343,40.5801626067,27 Brighton 4th Walk
733,-73.8672026969,40.6616720929,182 Old Mill Road
734,-73.7465404799,40.775203599,345 Park Lane
735,-73.7473005918,40.6021276507,3 Hurley Court
736,-73.8437892474,40.7186497913,51 Burns Street
737,-73.8999494432,40.7203059165,65 59th Avenue
738,-73.9725199764,40.5939249422,98 Village Road South
739,-73.752520889,40.7794505073,27 Richmond Road
740,-73.9050439985,40.7020776128,5721 Putnam Avenue
741,-73.9121977508,40.7229980267,373 58th Street
742,-73.9628805222,40.6346645293,31 Newkirk Plaza
743,-73.9628886226,40.6347053293,33 Newkirk Plaza
744,-73.7508606909,40.7744562239,141 Park Lane
745,-73.8020669718,40.7713409158,162-6 Bayside Lane
746,-73.8408653724,40.7120042218,215 Greenway South
747,-73.8843870955,40.7039931761,2779 Central Avenue
748,-73.9875303224,40.5834837243,159 Bay 52nd Street
749,-73.7413017271,40.7534012773,63-83 Douglaston Parkway
750,-73.7407587494,40.7540453646,62-59 Douglaston Parkway
751,-73.8302949022,40.7106776354,115 82nd Road
752,-73.879656776,40.7050808762,2917 Central Avenue
753,-73.7796884291,40.7360536757,192-45 71st Crescent
754,-73.7474867164,40.6022621246,1 Hurley Court
755,-73.8377963516,40.7117299587,36 Rockrose Place
756,-74.1478477829,40.5903183808,56 Gina Court
757,-74.1424540077,40.5637137024,280 Corona Avenue
758,-74.1519759731,40.6149614909,452-2 Caswell Avenue
759,-74.1513034338,40.6150946911,434-2 Caswell Avenue
760,-74.1521024934,40.6135175788,467-2 Willow Road East
761,-74.1511844118,40.6117416753,543-2 Willow Road East
762,-74.1515123707,40.6123332197,523-2 Willow Road East
763,-74.1432725211,40.5548396674,288 Timber Ridge Drive
764,-74.1821372211,40.5207904345,95 Swaim Avenue
765,-74.1845058353,40.5935126047,65 Simmons Loop
766,-74.1641988282,40.535222902,77 Koch Boulevard
767,-74.1385777949,40.5462611659,27 Yacht Club Cove
768,-74.2017610477,40.5540538928,74 Cody Place
769,-74.1995685801,40.5536067976,99 Lombard Court
770,-73.7392153028,40.6564692362,258-48 147th Road
771,-74.1824124432,40.5975884688,1 Baron Boulevard
772,-74.2383548325,40.5002885818,353 Billop Avenue
773,-74.2388520808,40.5002023467,367 Billop Avenue
774,-73.7476060586,40.7712813615,100 Prospect Avenue
775,-73.7478956332,40.7781533901,354 Grosvenor Street
776,-73.8127413243,40.7585443794,236 Cherry Avenue
777,-73.7498117044,40.778118621,315 Grosvenor Street
778,-73.9734309845,40.79389879,16 Pomander Walk
779,-73.8407183563,40.7139803792,85 75th Road
780,-73.906124947,40.7006741992,5612 Putnam Avenue
781,-73.7483422598,40.7459401381,68-35 Cloverdale Lane
782,-73.8124097186,40.7583631539,241 Cherry Avenue
783,-73.8439970229,40.7133450206,191 Ascan Avenue
784,-73.8869918169,40.7031004433,2702 Central Avenue
785,-73.8381050265,40.7150961282,277 Burns Street
786,-73.8300198588,40.5808967066,7 Curtis Court
787,-73.7459126066,40.7746052805,344 Ridge Road
788,-73.8388426853,40.7114144478,62 Rockrose Place
789,-73.8402511765,40.7158726291,24 Beechknoll Road
790,-73.947361823,40.7655048163,20 River Road
791,-73.9660389554,40.5795686322,33 Brighton 2nd Place
792,-73.9636161331,40.5802799858,35 Brighton 4th Walk
793,-73.9071244044,40.6440496684,9 Rose Street
794,-73.8257065389,40.7937171081,2 Summit Place
795,-73.9578407427,40.5817129406,59 Ide Court
796,-73.9156422761,40.7765070437,183 23rd Avenue
797,-73.9215822913,40.5597780895,479 Hillcrest Walk
798,-73.7783779203,40.7406463109,196-5 65th Crescent
799,-73.7539570724,40.7772765064,8 Beverly Road
800,-73.9084080292,40.7122433599,61-27 Tonsor Street
801,-73.8432615958,40.7185754345,71 Burns Street
802,-73.8574973101,40.8096822421,1512 Underhill Avenue
803,-73.7457161965,40.7743492188,21 Oak Lane
804,-73.8352419382,40.7129499839,408 Burns Street
805,-73.7529057034,40.7744447156,6 Arleigh Road
806,-73.8272514099,40.7936310209,93 Malba Drive
807,-73.8159379137,40.6071447234,801 West 8th Road
808,-73.9091177044,40.7209607782,23-40 58th Avenue
809,-73.8478859013,40.7181486567,95 Tennis Place
810,-73.8414352545,40.7135650119,42 Summer Street
811,-73.8252724274,40.7937369166,92 Parsons Boulevard
812,-73.8640777972,40.6817638764,95-18 Drew Street
813,-73.9315292908,40.6946462611,1068 Malcolm X Boulevard
814,-73.7478652142,40.7742497155,267 Ridge Road
815,-73.7519594106,40.781808326,1108 Shore Road
816,-73.7508042967,40.7797702116,320 Knollwood Avenue
817,-73.8291688911,40.7104201713,111 82nd Drive
818,-73.8413511963,40.7157451706,47 Greenway North
819,-73.7486822377,40.7773094681,314 Beverly Road
820,-73.9089169328,40.7218498273,23-45 57th Drive
821,-73.7496386052,40.7757281832,234 Hollywood Avenue
822,-73.7397628464,40.7535441451,63-59 Douglaston Parkway
823,-73.8556133818,40.8591857627,2233 Esplanade
824,-73.8416257217,40.7138418905,37 Summer Street
825,-73.8651506245,40.6822070563,50 Forbell Street
826,-73.8407980441,40.7147309318,62 Seasongood Road
827,-73.8877789605,40.7028974848,2678 Central Avenue
828,-73.8637736593,40.6805248601,97-18 Drew Street
829,-73.9731235454,40.5939766861,110 Village Road South
830,-73.8002419154,40.7825530116,163-51 Willets Point Boulevard
831,-73.8640909123,40.6818177921,95-16 Drew Street
832,-73.8018931932,40.7716848354,162-23 Bayside Lane
833,-73.8394242373,40.7155953245,56 Beechknoll Road
834,-73.7496646569,40.7739429398,217 Ridge Road
835,-73.839476432,40.7111996133,86 Rockrose Place
836,-73.8379662205,40.7149718915,281 Burns Street
837,-73.8623089179,40.6782458121,105-28 Ruby Street
838,-73.8377920851,40.715264655,280 Burns Street
839,-73.9102639824,40.6241791,10 Royce Place
840,-73.8391317039,40.7133836111,167 Greenway North
841,-73.8692070318,40.8214599536,48 Clason Point Lane
842,-73.8461792051,40.7184196149,55 71st Avenue
843,-73.8476297906,40.8134501516,310 Howe Avenue
844,-73.863535884,40.6806733677,427 Drew Street
845,-73.84088499,40.7165241572,23 Borage Place
846,-73.7460373222,40.7737189695,335 Forest Road
847,-73.7533508358,40.7785839196,10 Warwick Avenue
848,-73.8640512612,40.6816548225,95-22 Drew Street
849,-73.7486773908,40.7715997086,14 Hillcrest Avenue
850,-73.9062819513,40.7086698175,578 Grandview Avenue
851,-74.1523750167,40.6147029304,401-2 Willow Road East
852,-74.1520938251,40.6141590411,435-2 Willow Road East
853,-74.1522752854,40.6143017176,437-2 Willow Road East
854,-74.1511250594,40.6119955577,537-1 Willow Road East
855,-74.1123867874,40.6400419533,135 Bement Court
856,-73.8428956056,40.837092138,2498 Rowe Street
857,-74.1649064295,40.6001571969,52 Amsterdam Place
858,-74.1386453132,40.5463546062,29 Yacht Club Cove
859,-74.1699888523,40.6084782047,501 Graham Avenue
860,-73.8674439541,40.7045054269,47-25 81st Street
861,-73.7404802337,40.5995477083,550 Meehan Avenue
862,-74.2027345365,40.5551428119,192 Cody Place
863,-74.2021271982,40.5539526202,60 Cody Place
864,-74.1999022492,40.5539902302,115 Lombard Court
865,-74.1432683534,40.5546897169,302 Timber Ridge Drive
866,-73.8354324429,40.7106735402,80-30 Park Lane South
867,-73.8517397129,40.7081859357,104 Walnut Street
868,-73.8474583017,40.7155171904,140 71st Avenue
869,-73.8401692573,40.7158117667,26 Beechknoll Road
870,-73.7536548523,40.7757238612,10 Manor Road
871,-73.9082834127,40.712170048,61-31 Tonsor Street
872,-73.8917363251,40.5674675507,240 Roxbury Avenue
873,-73.7431146315,40.7618009122,1 Carolina Road
874,-73.7461884892,40.6023909283,9-1 Garden Court
875,-73.7537472957,40.7776170416,7 Beverly Road
876,-73.8404415176,40.7150376666,93 Greenway North
877,-73.9733604808,40.7939962335,18 Pomander Walk
878,-73.8366079818,40.7136986335,718 Burns Street
879,-74.0053054604,40.6556268935,138 35th Street
880,-73.863640499,40.6799256412,97-40 Drew Street
881,-73.9590386964,40.5794382652,143 Brighton 10th Street
882,-73.8562641702,40.8062432123,618 Bronx River Avenue
883,-73.965554478,40.5797358216,55 Brighton 2nd Path
884,-73.8274470093,40.7926973025,79 Malba Drive
885,-73.9152178968,40.7762085636,199 23rd Avenue
886,-73.8422716662,40.7117654653,205 75th Road
887,-73.7531256985,40.7764355249,44 Westmoreland Place
888,-73.912990453,40.5633159712,778 Liberty Lane
889,-73.8004769004,40.782547433,163-43 Willets Point Boulevard
890,-73.8953049577,40.8695697488,10 Parkview Terrace
891,-73.7439378034,40.6582165007,240-28 146th Avenue
892,-73.7413821108,40.5981263117,631 Jarvis Avenue
893,-73.7485328158,40.7762552603,303 Hollywood Avenue
894,-73.7405243683,40.5984544618,605 Jarvis Avenue
895,-73.8477234645,40.7176813858,70 Exeter Street
896,-73.7463839162,40.7765858064,361 Hollywood Avenue
897,-73.8390867101,40.71626374,210 Burns Street
898,-73.7411683149,40.7534128488,63-81 Douglaston Parkway
899,-73.9657169961,40.5792938762,60 Brighton 2nd Lane
900,-73.8799788161,40.7050117062,2909 Central Avenue
901,-73.8468035407,40.7174409037,75 71st Avenue
902,-73.8409276961,40.7126940622,134 75th Road
903,-73.8335857643,40.7089841235,116 Audley Street
904,-73.8447651548,40.718241334,15 Greenway Terrace
905,-73.7459631604,40.7751799279,350 Park Lane
906,-73.9450198974,40.8049020433,18 Mt Morris Park West
907,-73.9064485315,40.7088566107,568 Grandview Avenue
908,-73.837656242,40.7151553294,286 Burns Street
909,-73.7319300407,40.7465711612,241-37 Oak Park Drive
910,-73.9733264629,40.7940432846,19 Pomander Walk
911,-73.847619769,40.8134082852,308 Howe Avenue
912,-73.7785739402,40.7171636573,185-44 Chelsea Street
913,-73.7399443015,40.5998807278,530 Meehan Avenue
914,-73.9069649213,40.6438317934,17 Rose Street
915,-73.9062354409,40.7086429615,578 Grandview Avenue
916,-73.738642822,40.6003531291,335 Meehan Avenue
917,-73.7481152473,40.7715717675,115 Prospect Avenue
918,-73.8312065158,40.6906053904,1022 114th Street
919,-73.8355980662,40.7085056404,132 Audley Street
920,-73.8644610734,40.6821532807,7414 95th Avenue
921,-73.8382403007,40.7152082209,271 Burns Street
922,-73.753566259,40.7796340441,1 Richmond Road
923,-73.8326345762,40.656594696,22 Bayview Avenue
924,-73.7508416125,40.7726780628,29 Cedar Lane
925,-73.7492480481,40.7731948825,217 Forest Road
926,-73.9236735163,40.5872112607,1538 Seba Avenue
927,-73.8383273254,40.7152803351,267 Burns Street
928,-73.8383125399,40.7121756967,216 Greenway North
929,-73.7471363042,40.6020160451,5 Hurley Court
930,-73.8372190134,40.7142536301,307 Burns Street
931,-73.8508967857,40.8366650673,1501 Glebe Avenue
932,-73.8296920606,40.7906681978,33 141st Street
933,-74.003240152,40.5759167827,34 West 37th Street
934,-73.90636087,40.7085948469,578 Grandview Avenue
935,-73.7468035624,40.7754805517,334 Arleigh Road
936,-73.7487593131,40.7751849161,250 Arleigh Road
937,-73.7543380357,40.777322517,412 Shore Road
938,-73.8408282976,40.7113393941,103-35 Norden Road
939,-73.9874042127,40.583465687,157 Bay 52nd Street
940,-73.7510646936,40.7779639201,211 Grosvenor Street
941,-73.8471829185,40.7183674566,65 Tennis Place
942,-74.0031987048,40.5756987911,26 West 37th Street
943,-73.8375232571,40.7145245341,2 76th Road
944,-73.8360286586,40.7081752234,138 Audley Street
945,-73.8640117163,40.6814922917,95-28 Drew Street
946,-73.746092539,40.7742975867,11 Oak Lane
947,-73.829717467,40.7100345955,119 82nd Drive
948,-73.8123771523,40.759124379,141 Beech Avenue
949,-73.9660904442,40.5793671586,31 Brighton 2nd Place
950,-73.9074112584,40.6439950506,8 Rose Street
951,-73.7592794251,40.5969228166,312 Camp Road
952,-73.8641039207,40.6818712416,95-14 Drew Street
953,-73.7512969893,40.7744146515,125 Park Lane
954,-73.829390969,40.7120988893,22 Kew Gardens Road
955,-73.841662062,40.7130280351,170 Greenway South
956,-73.8516673872,40.7082083375,102 Walnut Street
957,-73.9636603513,40.5797184795,7 Brighton 4th Place
958,-73.8571619112,40.8070256769,910 Cornell Avenue
959,-73.7500706709,40.7812764454,338 Bayview Avenue
960,-74.1147693616,40.5962911838,28 Cliffwood Avenue
961,-73.9582220086,40.5819193753,51 Holt Court
962,-73.9637945857,40.5797202012,14 Brighton 4th Place
963,-73.8400058292,40.7136352924,18 Shorthill Road
964,-74.2003300345,40.5369063477,853 Lamont Avenue
965,-74.1503851158,40.5952616249,46 Executive Way
966,-74.1488367833,40.6252923583,902 Morningstar Road
